,Date,News Headline,Article Link,Source
0,2022-02-14 17:45,Primerica (PRI) Q4 Earnings Miss Estimates,https://finance.yahoo.com/news/primerica-pri-q4-earnings-miss-224510194.html,Zacks
1,2022-02-10 18:55,Brighthouse Financial (BHF) Q4 Earnings and Revenues Top Estimates,https://finance.yahoo.com/news/brighthouse-financial-bhf-q4-earnings-235511089.html,Zacks
2,2022-02-10 15:00,American Equity Investment (AEL) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,https://finance.yahoo.com/news/american-equity-investment-ael-earnings-200008001.html,Zacks
3,2022-02-04 12:25,What's in Store for Assurant (AIZ) This Earnings Season?,https://finance.yahoo.com/news/whats-store-assurant-aiz-earnings-172505703.html,Zacks
4,2022-02-01 17:42,American Equity Declares 1st Quarter 2022 Preferred Stock Dividends,https://finance.yahoo.com/news/american-equity-declares-1st-quarter-224200613.html,Business Wire
5,2022-01-28 15:25,What's in Store for Lincoln National's (LNC) Q4 Earnings?,https://finance.yahoo.com/news/whats-store-lincoln-nationals-lnc-202508458.html,Zacks
6,2022-01-26 08:08,"Zacks Industry Outlook Highlights: Sun Life Financial Inc., Lincoln National Corp., Voya Financial Inc., Primerica Inc. and American Equity Investment Life Holding",https://finance.yahoo.com/news/zacks-industry-outlook-highlights-sun-130801892.html,Zacks
7,2022-01-25 11:52,5 Life Insurers to Watch Amid a Still-Low Rate Environment,https://finance.yahoo.com/news/5-life-insurers-watch-amid-165204068.html,Zacks
8,2022-01-20 12:10,Will American Equity (AEL) Beat Estimates Again in Its Next Earnings Report?,https://finance.yahoo.com/news/american-equity-ael-beat-estimates-171005030.html,Zacks
9,2022-01-19 11:35,5 Insurers Set to Surpass Expectations This Earnings Season,https://finance.yahoo.com/news/5-insurers-set-surpass-expectations-163504533.html,Zacks
10,2022-01-19 09:38,"Profit Investment Management, LLC Buys Patterson Inc, Vanda Pharmaceuticals Inc, Plantronics ...",https://finance.yahoo.com/news/profit-investment-management-llc-buys-143829842.html,GuruFocus.com
11,2022-01-12 16:15,"American Equity Schedules Fourth Quarter 2021 Earnings Release, Conference Call and Webcast",https://finance.yahoo.com/news/american-equity-schedules-fourth-quarter-211500032.html,Business Wire
12,2022-01-07 17:00,Brookfield Reinsurance Increases Stake in American Equity Investment Life Holding Company,https://finance.yahoo.com/news/brookfield-reinsurance-increases-stake-american-220000294.html,GlobeNewswire
13,2022-01-05 10:19,Should You Retain American Equity (AEL) in Your Portfolio?,https://finance.yahoo.com/news/retain-american-equity-ael-portfolio-151903695.html,Zacks
14,2022-01-03 09:30,"The Zacks Analyst Blog Highlights: First American Financial Corp., Fidelity National Financial Inc., American Equity Investment Life Holding Co., Brown and Brown Inc., and Aflac Inc.",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-first-143002548.html,Zacks
15,2022-01-03 07:31,American Equity to issue shares as Brookfield Reinsurance boosts equity stake to 16%,https://www.marketwatch.com/story/american-equity-to-issue-shares-as-brookfield-reinsurance-boosts-equity-stake-to-16-2022-01-03?siteid=yhoof2,MarketWatch
16,2021-12-30 10:44,5 Top-Notch Insurance Stocks That Have Crushed the Market in 2021,https://finance.yahoo.com/news/5-top-notch-insurance-stocks-154403331.html,Zacks
17,2021-12-29 10:50,Reasons to Hold Primerica (PRI) Stock in One's Portfolio,https://finance.yahoo.com/news/reasons-hold-primerica-pri-stock-155003022.html,Zacks
18,2021-12-14 11:08,Sun Life Financial (SLF) to Divest Sponsored Markets Business,https://finance.yahoo.com/news/sun-life-financial-slf-divest-160804117.html,Zacks
19,2021-12-14 09:40,Is American Equity Investment (AEL) Outperforming Other Finance Stocks This Year?,https://finance.yahoo.com/news/american-equity-investment-ael-outperforming-144002166.html,Zacks
20,2021-11-29 10:00,American Equity (AEL) Forms 'Hammer Chart Pattern': Time for Bottom Fishing?,https://finance.yahoo.com/news/american-equity-ael-forms-hammer-150003615.html,Zacks
21,2021-11-26 10:00,Best Momentum Stocks to Buy for November 26th,https://finance.yahoo.com/news/best-momentum-stocks-buy-november-150003534.html,Zacks
22,2021-11-26 08:40,Primerica (PRI) Stock Up 15% YTD: Is There More Room to Run?,https://finance.yahoo.com/news/primerica-pri-stock-15-ytd-134001463.html,Zacks
23,2021-11-23 11:13,Sun Life Financial (SLF) Gains 25% YTD: More Room for Upside?,https://finance.yahoo.com/news/sun-life-financial-slf-gains-161304137.html,Zacks
24,2021-11-23 11:04,Why Should You Hold Manulife (MFC) Stock in Your Portfolio?,https://finance.yahoo.com/news/why-hold-manulife-mfc-stock-160404166.html,Zacks
25,2021-11-22 06:45,American Equity Advances Return of Capital to Shareholders,https://finance.yahoo.com/news/american-equity-advances-return-capital-114500435.html,Business Wire
26,2021-11-17 10:21,"Manulife (MFC), Venerable Holdings Ink Reinsurance Deal",https://finance.yahoo.com/news/manulife-mfc-venerable-holdings-ink-152103853.html,Zacks
27,2021-11-17 10:03,Voya Financial (VOYA) Unveils Financial Target for 2024,https://finance.yahoo.com/news/voya-financial-voya-unveils-financial-150303543.html,Zacks
28,2021-11-17 10:00,Best Momentum Stocks to Buy for November 17th,https://finance.yahoo.com/news/best-momentum-stocks-buy-november-150003918.html,Zacks
29,2021-11-16 08:50,Why Fast-paced Mover American Equity (AEL) Is a Great Choice for Value Investors,https://finance.yahoo.com/news/why-fast-paced-mover-american-135001209.html,Zacks
30,2021-11-15 16:15,New American Equity Fixed Index Annuity Offers a Next Generation Crediting Strategy to Drive Growth Opportunities,https://finance.yahoo.com/news/american-equity-fixed-index-annuity-211500642.html,Business Wire
31,2021-11-11 06:55,"Brookfield Reinsurance Announces Third Quarter Results, Regular Distribution and Appointment of Directors",https://finance.yahoo.com/news/brookfield-reinsurance-announces-third-quarter-115500845.html,GlobeNewswire
32,2021-11-09 21:01,American Equity Investment Life Ho (AEL) Q3 2021 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2021/11/09/american-equity-investment-life-ho-ael-q3-2021-ear/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
33,2021-11-09 10:29,American Equity (AEL) Q3 Earnings & Revenues Beat Estimates,https://finance.yahoo.com/news/american-equity-ael-q3-earnings-152903737.html,Zacks
34,2021-11-08 18:55,American Equity Investment (AEL) Surpasses Q3 Earnings and Revenue Estimates,https://finance.yahoo.com/news/american-equity-investment-ael-surpasses-235511125.html,Zacks
35,2021-11-08 16:15,American Equity Reports Third Quarter 2021 Results,https://finance.yahoo.com/news/american-equity-reports-third-quarter-211500374.html,Business Wire
36,2021-11-08 09:00,American Equity Selects SS&C as Strategic Loan Servicing Partner,https://finance.yahoo.com/news/american-equity-selects-ss-c-140000737.html,PR Newswire
37,2021-11-05 16:15,American Equity Appoints Dewayne Lummus as Chief Accounting Officer,https://finance.yahoo.com/news/american-equity-appoints-dewayne-lummus-201500814.html,Business Wire
38,2021-11-05 08:38,Is a Surprise Coming for American Equity (AEL) This Earnings Season?,https://finance.yahoo.com/news/surprise-coming-american-equity-ael-123812622.html,Zacks
39,2021-11-05 06:00,"American Equity Commits $1 Billion to Monroe Capitals Software, Technology and Recurring Revenue (""STARR"") Investment Strategy Through a Strategic Partnership",https://finance.yahoo.com/news/american-equity-commits-1-billion-100000832.html,Business Wire
40,2021-11-04 16:15,"American Equity Commits $1 Billion to Monroe Capitals Software, Technology and Recurring Revenue (""STARR"") Investment Strategy Through a Strategic Partnership",https://finance.yahoo.com/news/american-equity-commits-1-billion-201500527.html,Business Wire
41,2021-11-02 11:00,American Equity Elevates Partnership With Pretium by Providing Financing and Capital Support for Acquisition of the Anchor Loans Platform and Its Existing Loan Portfolio,https://finance.yahoo.com/news/american-equity-elevates-partnership-pretium-150000012.html,Business Wire
42,2021-11-01 15:01,American Equity Investment (AEL) Expected to Beat Earnings Estimates: Should You Buy?,https://finance.yahoo.com/news/american-equity-investment-ael-expected-190107681.html,Zacks
43,2021-10-29 16:15,American Equity Declares 4th Quarter 2021 Preferred Stock Dividends,https://finance.yahoo.com/news/american-equity-declares-4th-quarter-201500585.html,Business Wire
44,2021-10-28 09:00,Brookfield Appoints Michael McRaith Vice Chairman of Insurance Solutions Business,https://finance.yahoo.com/news/brookfield-appoints-michael-mcraith-vice-130000508.html,GlobeNewswire
45,2021-10-27 09:46,Hedge Funds Are Selling American Equity Investment Life Holding Company (AEL),https://finance.yahoo.com/news/hedge-funds-selling-american-equity-134639232.html,Insider Monkey
46,2021-10-18 09:11,Analysts Just Increased Price Targets of These 10 Stocks,https://finance.yahoo.com/news/analysts-just-increased-price-targets-131113980.html,Insider Monkey
47,2021-10-11 07:00,American Equity Executes Industry Re-defining Reinsurance Partnership with Brookfield Reinsurance,https://finance.yahoo.com/news/american-equity-executes-industry-defining-110000817.html,Business Wire
48,2021-10-11 06:55,Brookfield Reinsurance Closes $10 Billion Reinsurance Deal with American Equity Investment Life Insurance Company,https://finance.yahoo.com/news/brookfield-reinsurance-closes-10-billion-105500865.html,GlobeNewswire
49,2021-10-04 16:15,"American Equity Schedules Third Quarter 2021 Earnings Release, Conference Call and Webcast",https://finance.yahoo.com/news/american-equity-schedules-third-quarter-201500193.html,Business Wire
50,2021-09-28 17:00,American Equity to Partner with World-Class Investment Managers For Core Fixed Income Investing,https://finance.yahoo.com/news/american-equity-partner-world-class-210000897.html,Business Wire
51,2021-09-17 11:10,Reasons Why Investors Should Retain American Equity (AEL),https://finance.yahoo.com/news/reasons-why-investors-retain-american-151003000.html,Zacks
52,2021-08-31 19:08,American Equity Names Axel Andre as Chief Financial Officer,https://finance.yahoo.com/news/american-equity-names-axel-andre-230800418.html,Business Wire
53,2021-08-31 16:15,American Equity CEO Anant Bhalla to Participate in Fireside Chat at 2021 Virtual KBW Insurance Conference,https://finance.yahoo.com/news/american-equity-ceo-anant-bhalla-201500448.html,Business Wire
54,2021-08-06 15:31,American Equity Investment Life Ho (AEL) Q2 2021 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2021/08/06/american-equity-investment-life-ho-ael-q2-2021-ear/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
55,2021-08-06 13:06,"American Equity (AEL) Q2 Earnings Beat, Revenues Fall Y/Y",https://finance.yahoo.com/news/american-equity-ael-q2-earnings-170605612.html,Zacks
56,2021-08-06 11:03,"Athene's (ATH) Q2 Earnings Beat Estimates, Revenues Rise Y/Y",https://finance.yahoo.com/news/athenes-ath-q2-earnings-beat-150303879.html,Zacks
57,2021-08-05 18:25,American Equity Investment (AEL) Surpasses Q2 Earnings and Revenue Estimates,https://finance.yahoo.com/news/american-equity-investment-ael-surpasses-222510948.html,Zacks
58,2021-08-05 16:15,American Equity Reports Second Quarter 2021 Results,https://finance.yahoo.com/news/american-equity-reports-second-quarter-201500729.html,Business Wire
59,2021-07-30 19:51,American Equity Declares 3rd Quarter 2021 Preferred Stock Dividends,https://finance.yahoo.com/news/american-equity-declares-3rd-quarter-235100329.html,Business Wire
60,2021-07-29 15:05,Analysts Estimate American Equity Investment (AEL) to Report a Decline in Earnings: What to Look Out for,https://finance.yahoo.com/news/analysts-estimate-american-equity-investment-190507408.html,Zacks
61,2021-07-27 16:15,American Equity Announces Time Change for Conference Call and Webcast on Second Quarter 2021 Financial Results,https://finance.yahoo.com/news/american-equity-announces-time-change-201500525.html,Business Wire
62,2021-07-19 12:58,Where Do Hedge Funds Stand On American Equity Investment Life Holding Company (AEL)?,https://finance.yahoo.com/news/where-hedge-funds-stand-american-165853768.html,Insider Monkey
63,2021-07-15 16:15,"American Equity Schedules Second Quarter 2021 Earnings Release, Conference Call and Webcast",https://finance.yahoo.com/news/american-equity-schedules-second-quarter-201500610.html,Business Wire
64,2021-07-08 09:10,American Equity's (AEL) Annuity Product Aids Amid Cost Woes,https://finance.yahoo.com/news/american-equitys-ael-annuity-product-131001900.html,Zacks
65,2021-06-04 11:31,Why Is American Equity (AEL) Up 0.9% Since Last Earnings Report?,https://finance.yahoo.com/news/why-american-equity-ael-0-153103804.html,Zacks
66,2021-05-21 16:31,American Equity to Name New Chief Financial Officer,https://finance.yahoo.com/news/american-equity-name-chief-financial-203100267.html,Business Wire
67,2021-05-07 17:31,American Equity Investment Life Holding Co (AEL) Q1 2021 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2021/05/07/american-equity-investment-life-holding-co-ael-q1/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
68,2021-05-06 09:12,"American Equity (AEL) Q1 Earnings Miss, Revenues Beat Mark",https://finance.yahoo.com/news/american-equity-ael-q1-earnings-131201117.html,Zacks
69,2021-05-05 19:45,American Equity Investment (AEL) Q1 Earnings Lag Estimates,https://finance.yahoo.com/news/american-equity-investment-ael-q1-234511052.html,Zacks
70,2021-05-05 17:11,American Equity Reports First Quarter 2021 Results,https://finance.yahoo.com/news/american-equity-reports-first-quarter-211100785.html,Business Wire
71,2021-04-30 18:58,American Equity Declares 2nd Quarter 2021 Preferred Stock Dividends,https://finance.yahoo.com/news/american-equity-declares-2nd-quarter-225800753.html,Business Wire
72,2021-04-28 12:33,Analysts Estimate American Equity Investment (AEL) to Report a Decline in Earnings: What to Look Out for,https://finance.yahoo.com/news/analysts-estimate-american-equity-investment-163304186.html,Zacks
73,2021-04-24 07:24,Is AEL Stock A Buy or Sell?,https://finance.yahoo.com/news/ael-stock-buy-sell-112426582.html,Insider Monkey
74,2021-04-20 16:15,"American Equity Schedules First Quarter 2021 Earnings Release, Conference Call and Webcast",https://finance.yahoo.com/news/american-equity-schedules-first-quarter-201500988.html,Business Wire
75,2021-04-13 13:08,5 Insurance Companies Boosting Earnings,https://finance.yahoo.com/news/5-insurance-companies-boosting-earnings-170837437.html,GuruFocus.com
76,2021-04-01 17:57,American Equity Names Phyllis Zanghi as Chief Legal Officer,https://finance.yahoo.com/news/american-equity-names-phyllis-zanghi-215700821.html,Business Wire
77,2021-03-19 11:30,American Equity (AEL) Up 7.3% Since Last Earnings Report: Can It Continue?,https://finance.yahoo.com/news/american-equity-ael-7-3-153003587.html,Zacks
78,2021-02-22 16:15,American Equity Rolls out Accumulation Product Enhancements,https://finance.yahoo.com/news/american-equity-rolls-accumulation-product-211500757.html,Business Wire
79,2021-02-18 16:00,American Equity Investment Life Holding Co (AEL) Q4 2020 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2021/02/18/american-equity-investment-life-holding-co-ael-q4/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
80,2021-02-18 07:15,American Equity Investment Life Holding Co. to Host Earnings Call,https://finance.yahoo.com/news/american-equity-investment-life-holding-121500009.html,ACCESSWIRE
81,2021-02-17 16:59,Recap: American Equity Inv Q4 Earnings,https://finance.yahoo.com/news/recap-american-equity-inv-q4-215907738.html,Benzinga
82,2021-02-17 16:15,American Equity Reports Fourth Quarter and Full Year 2020 Results,https://finance.yahoo.com/news/american-equity-reports-fourth-quarter-211500708.html,Business Wire
83,2021-02-17 08:00,American Equity Expands into Middle Market Private Credit with Adams Street; Announces Plans to Form Joint Venture to Bring Asset Class to Other Insurers,https://finance.yahoo.com/news/american-equity-expands-middle-market-130000508.html,Business Wire
84,2021-02-10 12:31,Earnings Preview: American Equity Investment (AEL) Q4 Earnings Expected to Decline,https://finance.yahoo.com/news/earnings-preview-american-equity-investment-173105302.html,Zacks
85,2021-02-09 16:15,Eagle Life Insurance Company Names Albert as Head of Sales,https://finance.yahoo.com/news/eagle-life-insurance-company-names-211500843.html,Business Wire
86,2021-02-05 16:15,American Equity Declares 1st Quarter 2021 Preferred Stock Dividends,https://finance.yahoo.com/news/american-equity-declares-1st-quarter-211500002.html,Business Wire
87,2021-01-19 16:15,"American Equity Schedules Fourth Quarter 2020 Earnings Release, Conference Call and Webcast",https://finance.yahoo.com/news/american-equity-schedules-fourth-quarter-211500078.html,Business Wire
88,2021-01-12 07:00,"American Equity Names Uzuner as Chief Investment Officer, Asset Management",https://finance.yahoo.com/news/american-equity-names-uzuner-chief-120000410.html,Business Wire
89,2021-01-05 16:15,Eagle Life Insurance Company names Gregory Alberti Head of National Accounts,https://finance.yahoo.com/news/eagle-life-insurance-company-names-211500676.html,Business Wire
90,2020-12-31 12:14,3 Stocks Trading Below the GuruFocus Value Line,https://finance.yahoo.com/news/3-stocks-trading-below-gurufocus-171454144.html,GuruFocus.com
