,Date,News Headline,Article Link,Source
60,2020-10-26 16:15,ProPetro Schedules Third Quarter 2020 Earnings Release Date and Conference Call,https://finance.yahoo.com/news/propetro-schedules-third-quarter-2020-201500787.html,Business Wire
61,2020-10-26 16:15,ProPetro Appoints David Schorlemer as Chief Financial Officer,https://finance.yahoo.com/news/propetro-appoints-david-schorlemer-chief-201500637.html,Business Wire
62,2020-10-14 14:34,Should I Buy ProPetro Holding Corp. (PUMP)?,https://finance.yahoo.com/news/buy-propetro-holding-corp-pump-183443763.html,Insider Monkey
63,2020-09-03 11:31,ProPetro (PUMP) Up 1.3% Since Last Earnings Report: Can It Continue?,https://finance.yahoo.com/news/propetro-pump-1-3-since-153103122.html,Zacks
64,2020-08-27 08:31,"The Director of ProPetro Holding Corp. (NYSE:PUMP), Mark Berg, Just Bought A Few More Shares",https://finance.yahoo.com/news/director-propetro-holding-corp-nyse-123122942.html,Simply Wall St.
65,2020-08-17 12:25,ProPetro (PUMP) Rallies 13.4% Despite Missing on Q2 Earnings,https://finance.yahoo.com/news/propetro-pump-rallies-13-4-162504790.html,Zacks
66,2020-08-04 17:45,"ProPetro Holding (PUMP) Reports Q2 Loss, Lags Revenue Estimates",https://finance.yahoo.com/news/propetro-holding-pump-reports-q2-214509186.html,Zacks
67,2020-08-04 17:23,ProPetro Holding: Q2 Earnings Insights,https://finance.yahoo.com/news/propetro-holding-q2-earnings-insights-212327642.html,Benzinga
68,2020-08-04 16:30,ProPetro Reports Results for the Second Quarter 2020,https://finance.yahoo.com/news/propetro-reports-results-second-quarter-203000936.html,Business Wire
69,2020-07-28 12:33,ProPetro Holding (PUMP) Expected to Beat Earnings Estimates: Can the Stock Move Higher?,https://finance.yahoo.com/news/propetro-holding-pump-expected-beat-163304734.html,Zacks
70,2020-07-22 07:00,ProPetro Schedules Second Quarter 2020 Earnings Release Date and Conference Call,https://finance.yahoo.com/news/propetro-schedules-second-quarter-2020-110000455.html,Business Wire
71,2020-07-02 07:10,ProPetro Files Quarterly Report for First Quarter 2020 and Becomes Current in SEC Filings,https://finance.yahoo.com/news/propetro-files-quarterly-report-first-111000888.html,Business Wire
72,2020-07-01 11:30,ProPetro (PUMP) Up 6.6% Since Last Earnings Report: Can It Continue?,https://finance.yahoo.com/news/propetro-pump-6-6-since-153003099.html,Zacks
73,2020-06-30 16:35,Did Hedge Funds Drop The Ball On ProPetro Holding Corp. (PUMP)?,https://finance.yahoo.com/news/did-hedge-funds-drop-ball-203537166.html,Insider Monkey
74,2020-06-25 08:45,Implied Volatility Surging for ProPetro (PUMP) Stock Options,https://finance.yahoo.com/news/implied-volatility-surging-propetro-pump-124512633.html,Zacks
75,2020-06-22 06:12,ProPetro Completes Review Process and Files Formerly Delinquent 2019 Annual and Quarterly Reports,https://finance.yahoo.com/news/propetro-completes-review-process-files-101200188.html,Business Wire
76,2020-06-08 07:34,The Consensus EPS Estimates For ProPetro Holding Corp. (NYSE:PUMP) Just Fell Dramatically,https://finance.yahoo.com/news/consensus-eps-estimates-propetro-holding-113438090.html,Simply Wall St.
77,2020-06-06 09:00,Kaskela Law LLC Announces Investigation of ProPetro Holding Corp. (PUMP) and Encourages Long-Term PUMP Investors to Contact the Firm,https://finance.yahoo.com/news/kaskela-law-llc-announces-investigation-130000710.html,PR Newswire
78,2020-06-05 22:50,"PROPETRO INVESTIGATION CONTINUED by Former Louisiana Attorney General: Kahn Swick & Foti, LLC Continues to Investigate the Officers and Directors of ProPetro Holding Corp. - PUMP",https://finance.yahoo.com/news/propetro-investigation-continued-former-louisiana-025000808.html,Business Wire
79,2020-06-03 10:51,"ProPetro (PUMP) Q1 Earnings Top Estimates, Revenues Fall Y/Y",https://finance.yahoo.com/news/propetro-pump-q1-earnings-top-145102550.html,Zacks
80,2020-06-02 23:30,ProPetro Holding Corp. (PUMP) Q1 2020 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2020/06/02/propetro-holding-corp-pump-q1-2020-earnings-call-t.aspx?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
81,2020-06-02 01:28,ProPetro Investors: Company Investigated by the Portnoy Law Firm,https://finance.yahoo.com/news/propetro-investors-company-investigated-portnoy-052800556.html,GlobeNewswire
82,2020-06-01 17:35,ProPetro Holding (PUMP) Beats Q1 Earnings Estimates,https://finance.yahoo.com/news/propetro-holding-pump-beats-q1-213509717.html,Zacks
83,2020-06-01 16:15,ProPetro Reports Preliminary Unaudited Financial Results for the First Quarter 2020,https://finance.yahoo.com/news/propetro-reports-preliminary-unaudited-financial-201500030.html,Business Wire
84,2020-05-29 22:50,"PROPETRO INVESTIGATION CONTINUED BY FORMER LOUISIANA ATTORNEY GENERAL:  Kahn Swick & Foti, LLC Continues to Investigate the Officers and Directors of ProPetro Holding Corp. - PUMP",https://finance.yahoo.com/news/propetro-investigation-continued-former-louisiana-025000494.html,PR Newswire
85,2020-05-29 09:52,Is a Beat in the Cards for ProPetro (PUMP) in Q1 Earnings?,https://finance.yahoo.com/news/beat-cards-propetro-pump-q1-135201256.html,Zacks
86,2020-05-29 08:31,Is a Surprise Coming for ProPetro (PUMP) This Earnings Season?,https://finance.yahoo.com/news/surprise-coming-propetro-pump-earnings-123112869.html,Zacks
87,2020-05-25 12:30,ProPetro Holding (PUMP) Expected to Beat Earnings Estimates: What to Know Ahead of Q1 Release,https://finance.yahoo.com/news/propetro-holding-pump-expected-beat-163004025.html,Zacks
88,2020-05-24 09:08,What Is ProPetro Holding's (NYSE:PUMP) P/E Ratio After Its Share Price Rocketed?,https://finance.yahoo.com/news/propetro-holdings-nyse-pump-p-130832647.html,Simply Wall St.
89,2020-05-20 08:31,Implied Volatility Surging for ProPetro (PUMP) Stock Options,https://finance.yahoo.com/news/implied-volatility-surging-propetro-pump-123112803.html,Zacks
90,2020-05-11 07:00,ProPetro Schedules First Quarter 2020 Earnings Release Date and Conference Call,https://finance.yahoo.com/news/propetro-schedules-first-quarter-2020-110000023.html,Business Wire
91,2020-05-06 09:55,Were Hedge Funds Right About ProPetro Holding Corp. (PUMP)?,https://finance.yahoo.com/news/were-hedge-funds-propetro-holding-135530123.html,Insider Monkey
92,2020-04-30 11:30,Why Is ProPetro (PUMP) Up 101.4% Since Last Earnings Report?,https://finance.yahoo.com/news/why-propetro-pump-101-4-153003045.html,Zacks
93,2020-04-28 12:33,Analysts Estimate ProPetro Holding (PUMP) to Report a Decline in Earnings: What to Look Out for,https://finance.yahoo.com/news/analysts-estimate-propetro-holding-pump-163304345.html,Zacks
94,2020-04-25 22:00,STOCKHOLDER ALERT: Kaskela Law LLC Announces Stockholder Investigation of ProPetro Holding Corp. (PUMP) and Encourages Current Stockholders to Contact the Firm,https://finance.yahoo.com/news/stockholder-alert-kaskela-law-llc-020000158.html,ACCESSWIRE
95,2020-04-24 22:50,"PROPETRO INVESTIGATION CONTINUED by Former Louisiana Attorney General: Kahn Swick & Foti, LLC Continues to Investigate the Officers and Directors of ProPetro Holding Corp. - PUMP",https://finance.yahoo.com/news/propetro-investigation-continued-former-louisiana-025000370.html,Business Wire
96,2020-04-17 09:47,"The Zacks Analyst Blog Highlights: Schlumberger, Halliburton, Core Laboratories, ProPetro and Oceaneering International",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-schlumberger-134701527.html,Zacks
97,2020-04-14 08:10,ProPetro Adopts Short-Term Stockholder Rights Plan,https://finance.yahoo.com/news/propetro-adopts-short-term-stockholder-121000378.html,Business Wire
98,2020-04-13 11:58,ProPetro to Slash 20% Management Pay Amid Coronavirus Havoc,https://finance.yahoo.com/news/propetro-slash-20-management-pay-155803861.html,Zacks
99,2020-04-11 14:22,Kaskela Law LLC Announces Investigation of ProPetro Holding Corp. (PUMP) and Encourages Current Stockholders to Contact the Firm,https://finance.yahoo.com/news/kaskela-law-llc-announces-investigation-182207689.html,GlobeNewswire
