,Date,News Headline,Article Link,Source
0,2022-01-17 08:54,Clark Street Value: CorePoint Lodging (CPLG) didnt Work Out Very Well,https://finance.yahoo.com/news/clark-street-value-corepoint-lodging-135456681.html,Insider Monkey
1,2022-01-10 14:27,Top Hotel Stocks for Q1 2022,https://www.investopedia.com/top-hotel-stocks-5078914?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral,Investopedia
2,2021-12-28 16:34,"Halper Sadeh LLP Investigates IHC, CPLG, LEVL, CBTX, SLRC; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/halper-sadeh-llp-investigates-ihc-213400210.html,PR Newswire
3,2021-12-27 13:45,SHAREHOLDER NOTICE: Brodsky & Smith Announces an Investigation of CorePoint Lodging Inc. (NYSE:CPLG),https://finance.yahoo.com/news/shareholder-notice-brodsky-smith-announces-184500623.html,ACCESSWIRE
4,2021-12-21 17:20,"ROG, RRD, CPLG, GFED STOCK ALERT: Halper Sadeh LLP Investigates ROG, RRD, CPLG, GFED; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/rog-rrd-cplg-gfed-stock-222000430.html,GlobeNewswire
5,2021-12-20 17:11,Investor Alert: The M&A Class Action Firm is Investigating the Buyout,https://finance.yahoo.com/news/investor-alert-m-class-action-221100562.html,PR Newswire
6,2021-12-20 15:18,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates RRD, PTRS, CPLG, VSAT, LEVL; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/shareholder-investigation-halper-sadeh-llp-201800390.html,PR Newswire
7,2021-12-20 10:50,"Lifshitz Law Firm, P.C. Announces Investigation of CPLG, LEVL, SLRC and VSAT",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-155000699.html,GlobeNewswire
8,2021-12-15 18:08,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates TSC, PAE, MNTV, CPLG; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/shareholder-investigation-halper-sadeh-llp-230800219.html,PR Newswire
9,2021-12-15 10:03,"Lifshitz Law Firm, P.C. Announces Investigation of CPLG, LEVL, SLRC and VSAT",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-150300188.html,GlobeNewswire
10,2021-12-07 17:02,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates RRD, CPLG, VSAT, ZIXI; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/shareholder-investigation-halper-sadeh-llp-220200057.html,PR Newswire
11,2021-12-06 22:27,"SHAREHOLDER ALERT: WeissLaw LLP Reminds GDP, ZIXI, CPLG, and MCFE Shareholders About Its Ongoing Investigations",https://finance.yahoo.com/news/shareholder-alert-weisslaw-llp-reminds-032700628.html,PR Newswire
12,2021-12-06 13:32,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates ROG, NPTN, CPLG, ABTX; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/shareholder-investigation-halper-sadeh-llp-183200113.html,GlobeNewswire
13,2021-12-06 10:21,"Lifshitz Law Firm, P.C. Announces Investigation of CPLG, LEVL, SLRC and VSAT",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-152100835.html,GlobeNewswire
14,2021-12-02 13:06,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates RRD, NPTN, CPLG, VSAT, GSKY; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/shareholder-investigation-halper-sadeh-llp-180600811.html,PR Newswire
15,2021-12-01 12:23,"Lifshitz Law Firm, P.C. Announces Investigation of CBTX, CPLG, LEVL, and VSAT",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-172300651.html,GlobeNewswire
16,2021-12-01 00:00,CPLG MERGER INVESTIGATION: Halper Sadeh LLP Announces Investigation Into Whether the Sale of Corepoint Lodging Inc. Is Fair to Shareholders; Investors Are Encouraged To Contact the Firm  CPLG,https://finance.yahoo.com/news/cplg-merger-investigation-halper-sadeh-050000750.html,ACCESSWIRE
17,2021-11-30 21:57,"SHAREHOLDER ALERT: WeissLaw LLP Reminds VG, GDP, CPLG, and ROG Shareholders About Its Ongoing Investigations",https://finance.yahoo.com/news/shareholder-alert-weisslaw-llp-reminds-025700530.html,PR Newswire
18,2021-11-30 16:03,"SHAREHOLDER ALERT: Rigrodsky Law, P.A. Reminds Investors of Investigation of LEVL, ABTX, PTRS, and CPLG Mergers",https://finance.yahoo.com/news/shareholder-alert-rigrodsky-law-p-210300984.html,GlobeNewswire
19,2021-11-29 14:42,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates CPLG, VSAT, IHC, NPTN; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/shareholder-investigation-halper-sadeh-llp-194200007.html,GlobeNewswire
20,2021-11-29 11:15,"Lifshitz Law Firm, P.C. Announces Investigation of CBTX, CPLG, LEVL, and VSAT",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-161500780.html,ACCESSWIRE
21,2021-11-27 09:00,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates CPLG, VSAT, ABTX, IHC, MCFE; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/shareholder-investigation-halper-sadeh-llp-140000979.html,PR Newswire
22,2021-11-26 18:31,"COREPOINT LODGING INVESTOR ALERT BY THE FORMER ATTORNEY GENERAL OF LOUISIANA: Kahn Swick & Foti, LLC Investigates Adequacy of Price and Process in Proposed Sale of CorePoint Lodging Inc. - CPLG",https://finance.yahoo.com/news/corepoint-lodging-investor-alert-former-233100011.html,PR Newswire
23,2021-11-26 09:00,"SHAREHOLDER ALERT: Halper Sadeh LLP Investigates NPTN, MCFE, VSAT, CPLG; Shareholders are Encouraged to Contact the Firm",https://finance.yahoo.com/news/shareholder-alert-halper-sadeh-llp-140000579.html,ACCESSWIRE
24,2021-11-25 14:30,INVESTOR ALERT: The M&A Firm Investigates the Merger,https://finance.yahoo.com/news/investor-alert-m-firm-investigates-193000499.html,ACCESSWIRE
25,2021-11-25 12:03,"Lifshitz Law Firm, P.C. Announces Investigation of CBTX, CPLG, LEVL, and VSAT",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-170300500.html,ACCESSWIRE
26,2021-11-25 10:57,ACT NOW: Monteverde & Associates PC Investigates the Following Buyout,https://finance.yahoo.com/news/act-now-monteverde-associates-pc-155700200.html,PR Newswire
